state,date,persons
Louisiana,2017-09-01,894313
Louisiana,2017-10-01,889052
Louisiana,2017-11-01,887559
Louisiana,2017-12-01,886196
Louisiana,2018-01-01,868105
Louisiana,2018-02-01,871728
Louisiana,2018-03-01,874486
Louisiana,2018-04-01,861897
Louisiana,2018-05-01,860352
Louisiana,2018-06-01,858879
Louisiana,2018-07-01,848378
Louisiana,2018-08-01,852608
Louisiana,2018-09-01,848859
Louisiana,2018-10-01,838611
Louisiana,2018-11-01,835613
Louisiana,2018-12-01,829177
Louisiana,2019-01-01,811065
Louisiana,2019-02-01,95008
Louisiana,2019-03-01,808037
Louisiana,2019-04-01,794152
Louisiana,2019-05-01,795810
Louisiana,2019-06-01,795990
Louisiana,2019-07-01,791070
Louisiana,2019-08-01,801655
Louisiana,2019-09-01,798536
Louisiana,2019-10-01,804561
Louisiana,2019-11-01,795739
Louisiana,2019-12-01,790742
Louisiana,2020-01-01,778279
Louisiana,2020-02-01,781763
Louisiana,2020-03-01,774468
Louisiana,2020-04-01,812957
Louisiana,2020-05-01,845228
Louisiana,2020-06-01,852164
Louisiana,2020-07-01,861262
Louisiana,2020-08-01,858903
Louisiana,2020-09-01,1012935
Louisiana,2020-10-01,988329
Louisiana,2020-11-01,975770
Louisiana,2020-12-01,961545
Louisiana,2021-01-01,987599
Louisiana,2021-02-01,1007436
Louisiana,2021-03-01,922784
Louisiana,2021-04-01,882910
Louisiana,2021-05-01,857954
Louisiana,2021-06-01,872619
Louisiana,2021-07-01,843981
Louisiana,2021-08-01,823113
Louisiana,2021-09-01,972648
Louisiana,2021-10-01,906353
Louisiana,2021-11-01,861821
Louisiana,2021-12-01,880904
Louisiana,2022-01-01,847396
Louisiana,2022-02-01,818504
Louisiana,2022-03-01,774366
Louisiana,2022-04-01,774444
Louisiana,2022-05-01,775559
Louisiana,2022-06-01,791429
Louisiana,2022-07-01,798669
Louisiana,2022-08-01,801103
Louisiana,2022-09-01,841236
Louisiana,2022-10-01,872683
Louisiana,2022-11-01,896844
Louisiana,2022-12-01,917815
Louisiana,2023-01-01,932439
Louisiana,2023-02-01,948368
Louisiana,2023-03-01,926160
Louisiana,2023-04-01,907254
Louisiana,2023-05-01,891540
Louisiana,2023-06-01,892048
Louisiana,2023-07-01,866107
Louisiana,2023-08-01,854595
Louisiana,2023-09-01,852755
Maine,2009-10-01,218264
Maine,2009-11-01,219862
Maine,2009-12-01,224068
Maine,2010-01-01,225496
Maine,2010-02-01,227110
Maine,2010-03-01,231666
Maine,2010-04-01,230914
Maine,2010-05-01,232768
Maine,2010-06-01,235455
Maine,2010-07-01,236262
Maine,2010-08-01,237377
Maine,2010-09-01,237530
Maine,2010-10-01,242806
Maine,2010-11-01,241117
Maine,2010-12-01,242824
Maine,2011-01-01,246812
Maine,2011-02-01,245172
Maine,2011-03-01,250082
Maine,2011-04-01,248254
Maine,2011-05-01,251007
Maine,2011-06-01,251630
Maine,2011-07-01,251630
Maine,2011-08-01,252223
Maine,2011-09-01,251762
Maine,2011-10-01,251189
Maine,2011-11-01,250864
Maine,2011-12-01,253278
Maine,2012-01-01,253961
Maine,2012-02-01,253135
Maine,2012-03-01,254498
Maine,2012-04-01,253496
Maine,2012-05-01,254363
Maine,2012-06-01,253903
Maine,2012-07-01,253305
Maine,2012-08-01,252244
Maine,2012-09-01,250084
Maine,2012-10-01,250912
Maine,2012-11-01,249099
Maine,2012-12-01,249792
Maine,2013-01-01,252482
Maine,2013-02-01,250189
Maine,2013-03-01,251418
Maine,2013-04-01,250434
Maine,2013-05-01,249920
Maine,2013-06-01,248730
Maine,2013-07-01,247565
Maine,2013-08-01,244855
Maine,2013-09-01,244026
Maine,2013-10-01,241371
Maine,2013-11-01,237780
Maine,2013-12-01,235842
Maine,2014-01-01,235771
Maine,2014-02-01,233609
Maine,2014-03-01,232610
Maine,2014-04-01,229516
Maine,2014-05-01,228069
Maine,2014-06-01,225815
Maine,2014-07-01,227666
Maine,2014-08-01,221263
Maine,2014-09-01,217115
Maine,2014-10-01,215430
Maine,2014-11-01,211545
Maine,2014-12-01,211513
Maine,2015-01-01,201557
Maine,2015-02-01,199850
Maine,2015-03-01,202099
Maine,2015-04-01,201151
Maine,2015-05-01,199508
Maine,2015-06-01,199815
Maine,2015-07-01,197987
Maine,2015-08-01,196771
Maine,2015-09-01,193720
Maine,2015-10-01,192404
Maine,2015-11-01,190203
Maine,2015-12-01,190434
Maine,2016-01-01,190609
Maine,2016-02-01,191586
Maine,2016-03-01,190803
Maine,2016-04-01,189996
Maine,2016-05-01,190759
Maine,2016-06-01,188367
Maine,2016-07-01,186542
Maine,2016-08-01,185940
Maine,2016-09-01,183299
Maine,2016-10-01,182095
Maine,2016-11-01,179398
Maine,2016-12-01,179737
Maine,2017-01-01,188058
Maine,2017-02-01,185153
Maine,2017-03-01,181209
Maine,2017-04-01,179151
Maine,2017-05-01,179397
Maine,2017-06-01,178020
Maine,2017-07-01,175883
Maine,2017-08-01,175642
Maine,2017-09-01,173067
Maine,2017-10-01,173171
Maine,2017-11-01,173318
Maine,2017-12-01,172285
Maine,2018-01-01,171025
Maine,2018-02-01,171064
Maine,2018-03-01,172274
Maine,2018-04-01,165936
Maine,2018-05-01,165811
Maine,2018-06-01,164278
Maine,2018-07-01,163357
Maine,2018-08-01,161686
Maine,2018-09-01,160087
Maine,2018-10-01,159320
Maine,2018-11-01,158401
Maine,2018-12-01,157026
Maine,2019-01-01,157160
Maine,2019-02-01,10078
Maine,2019-03-01,155564
Maine,2019-04-01,155769
Maine,2019-05-01,156166
Maine,2019-06-01,156232
Maine,2019-07-01,155749
Maine,2019-08-01,156079
Maine,2019-09-01,155648
Maine,2019-10-01,156450
Maine,2019-11-01,155073
Maine,2019-12-01,155325
Maine,2020-01-01,154069
Maine,2020-02-01,154047
Maine,2020-03-01,153770
Maine,2020-04-01,173241
Maine,2020-05-01,168712
Maine,2020-06-01,168393
Maine,2020-07-01,161589
Maine,2020-08-01,161975
Maine,2020-09-01,157300
Maine,2020-10-01,154604
Maine,2020-11-01,153835
Maine,2020-12-01,155609
Maine,2021-01-01,159136
Maine,2021-02-01,158524
Maine,2021-03-01,158530
Maine,2021-04-01,157806
Maine,2021-05-01,157907
Maine,2021-06-01,158772
Maine,2021-07-01,163452
Maine,2021-08-01,161526
Maine,2021-09-01,157458
Maine,2021-10-01,163358
Maine,2021-11-01,157968
Maine,2021-12-01,159234
Maine,2022-01-01,158573
Maine,2022-02-01,159728
Maine,2022-03-01,161066
Maine,2022-04-01,161581
Maine,2022-05-01,163275
Maine,2022-06-01,164604
Maine,2022-07-01,164604
Maine,2022-08-01,166683
Maine,2022-09-01,165233
Maine,2022-10-01,167793
Maine,2022-11-01,168314
Maine,2022-12-01,170373
Maine,2023-01-01,167399
Maine,2023-02-01,168290
Maine,2023-03-01,167152
Maine,2023-04-01,165743
Maine,2023-05-01,167002
Maine,2023-06-01,167887
Maine,2023-07-01,168117
Maine,2023-08-01,167728
Maine,2023-09-01,167416
Maryland,2009-10-01,522010
Maryland,2009-11-01,527111
Maryland,2009-12-01,535403
Maryland,2010-01-01,541413
Maryland,2010-02-01,538394
Maryland,2010-03-01,549908
Maryland,2010-04-01,558731
Maryland,2010-05-01,565237
Maryland,2010-06-01,580252
Maryland,2010-07-01,588726
Maryland,2010-08-01,606893
Maryland,2010-09-01,616102
Maryland,2010-10-01,630341
Maryland,2010-11-01,643651
Maryland,2010-12-01,653293
Maryland,2011-01-01,654721
Maryland,2011-02-01,657518
Maryland,2011-03-01,653618
Maryland,2011-04-01,676770
Maryland,2011-05-01,670605
Maryland,2011-06-01,681949
Maryland,2011-07-01,688816
Maryland,2011-08-01,698969
Maryland,2011-09-01,702604
Maryland,2011-10-01,709681
Maryland,2011-11-01,709254
Maryland,2011-12-01,710675
Maryland,2012-01-01,709754
Maryland,2012-02-01,708889
Maryland,2012-03-01,709305
Maryland,2012-04-01,711720
Maryland,2012-05-01,712757
Maryland,2012-06-01,719507
Maryland,2012-07-01,722629
Maryland,2012-08-01,733869
Maryland,2012-09-01,738510
Maryland,2012-10-01,747316
Maryland,2012-11-01,750784
Maryland,2012-12-01,754171
Maryland,2013-01-01,760830
Maryland,2013-02-01,762890
Maryland,2013-03-01,766599
Maryland,2013-04-01,773137
Maryland,2013-05-01,776725
Maryland,2013-06-01,782926
Maryland,2013-07-01,787382
Maryland,2013-08-01,793693
Maryland,2013-09-01,795796
Maryland,2013-10-01,800022
Maryland,2013-11-01,794933
Maryland,2013-12-01,788442
Maryland,2014-01-01,783592
Maryland,2014-02-01,781927
Maryland,2014-03-01,781441
Maryland,2014-04-01,784864
Maryland,2014-05-01,785557
Maryland,2014-06-01,788806
Maryland,2014-07-01,788843
Maryland,2014-08-01,787477
Maryland,2014-09-01,785263
Maryland,2014-10-01,789349
Maryland,2014-11-01,786347
Maryland,2014-12-01,786745
Maryland,2015-01-01,781136
Maryland,2015-02-01,778493
Maryland,2015-03-01,776006
Maryland,2015-04-01,775307
Maryland,2015-05-01,781337
Maryland,2015-06-01,777387
Maryland,2015-07-01,778671
Maryland,2015-08-01,781497
Maryland,2015-09-01,780140
Maryland,2015-10-01,779303
Maryland,2015-11-01,776164
Maryland,2015-12-01,768057
Maryland,2016-01-01,755752
Maryland,2016-02-01,749467
Maryland,2016-03-01,745125
Maryland,2016-04-01,734542
Maryland,2016-05-01,730875
Maryland,2016-06-01,725871
Maryland,2016-07-01,722288
Maryland,2016-08-01,724104
Maryland,2016-09-01,720566
Maryland,2016-10-01,716620
Maryland,2016-11-01,709987
Maryland,2016-12-01,701358
Maryland,2017-01-01,696120
Maryland,2017-02-01,686967
Maryland,2017-03-01,679315
Maryland,2017-04-01,672732
Maryland,2017-05-01,672438
Maryland,2017-06-01,670430
Maryland,2017-07-01,666351
Maryland,2017-08-01,670849
Maryland,2017-09-01,668216
Maryland,2017-10-01,666577
Maryland,2017-11-01,663109
Maryland,2017-12-01,657260
Maryland,2018-01-01,652437
Maryland,2018-02-01,649631
Maryland,2018-03-01,643615
Maryland,2018-04-01,639117
Maryland,2018-05-01,637129
Maryland,2018-06-01,636784
Maryland,2018-07-01,635098
Maryland,2018-08-01,639567
Maryland,2018-09-01,637475
Maryland,2018-10-01,637966
Maryland,2018-11-01,633655
Maryland,2018-12-01,626738
Maryland,2019-01-01,627002
Maryland,2019-02-01,30774
Maryland,2019-03-01,616315
Maryland,2019-04-01,612581
Maryland,2019-05-01,611598
Maryland,2019-06-01,610677
Maryland,2019-07-01,610523
Maryland,2019-08-01,615096
Maryland,2019-09-01,612399
Maryland,2019-10-01,612751
Maryland,2019-11-01,610581
Maryland,2019-12-01,604287
Maryland,2020-01-01,598415
Maryland,2020-02-01,591474
Maryland,2020-03-01,594828
Maryland,2020-04-01,689530
Maryland,2020-05-01,781868
Maryland,2020-06-01,844933
Maryland,2020-07-01,854133
Maryland,2020-08-01,833691
Maryland,2020-09-01,795255
Maryland,2020-10-01,697144
Maryland,2020-11-01,759660
Maryland,2020-12-01,797909
Maryland,2021-01-01,824762
Maryland,2021-02-01,843794
Maryland,2021-03-01,857165
Maryland,2021-04-01,850513
Maryland,2021-05-01,848382
Maryland,2021-06-01,835449
Maryland,2021-07-01,854993
Maryland,2021-08-01,854592
Maryland,2021-09-01,857652
Maryland,2021-10-01,864649
Maryland,2021-11-01,871002
Maryland,2021-12-01,881719
Maryland,2022-01-01,871410
Maryland,2022-02-01,881093
Maryland,2022-03-01,859848
Maryland,2022-04-01,763047
Maryland,2022-05-01,701036
Maryland,2022-06-01,657523
Maryland,2022-07-01,618938
Maryland,2022-08-01,662640
Maryland,2022-09-01,639869
Maryland,2022-10-01,645467
Maryland,2022-11-01,656507
Maryland,2022-12-01,661172
Maryland,2023-01-01,664429
Maryland,2023-02-01,682021
Maryland,2023-03-01,678153
Maryland,2023-04-01,673642
Maryland,2023-05-01,670867
Maryland,2023-06-01,670333
Maryland,2023-07-01,661883
Maryland,2023-08-01,714404
Maryland,2023-09-01,674706
Massachusetts,2009-10-01,712389
Massachusetts,2009-11-01,720511
Massachusetts,2009-12-01,726541
Massachusetts,2010-01-01,737061
Massachusetts,2010-02-01,740985
Massachusetts,2010-03-01,747150
Massachusetts,2010-04-01,751393
Massachusetts,2010-05-01,755739
Massachusetts,2010-06-01,762323
Massachusetts,2010-07-01,771886
Massachusetts,2010-08-01,778033
Massachusetts,2010-09-01,785435
Massachusetts,2010-10-01,793872
Massachusetts,2010-11-01,799770
Massachusetts,2010-12-01,802456
Massachusetts,2011-01-01,801902
Massachusetts,2011-02-01,805949
Massachusetts,2011-03-01,810776
Massachusetts,2011-04-01,810900
Massachusetts,2011-05-01,815538
Massachusetts,2011-06-01,832768
Massachusetts,2011-07-01,825084
Massachusetts,2011-08-01,830593
Massachusetts,2011-09-01,833963
Massachusetts,2011-10-01,838603
Massachusetts,2011-11-01,843231
Massachusetts,2011-12-01,845334
Massachusetts,2012-01-01,850393
Massachusetts,2012-02-01,853862
Massachusetts,2012-03-01,858616
Massachusetts,2012-04-01,862959
Massachusetts,2012-05-01,868872
Massachusetts,2012-06-01,873891
Massachusetts,2012-07-01,877542
Massachusetts,2012-08-01,881951
Massachusetts,2012-09-01,883565
Massachusetts,2012-10-01,884453
Massachusetts,2012-11-01,886055
Massachusetts,2012-12-01,885564
Massachusetts,2013-01-01,888527
Massachusetts,2013-02-01,885956
Massachusetts,2013-03-01,887990
Massachusetts,2013-04-01,888531
Massachusetts,2013-05-01,885701
Massachusetts,2013-06-01,888377
Massachusetts,2013-07-01,887184
Massachusetts,2013-08-01,891502
Massachusetts,2013-09-01,891584
Massachusetts,2013-10-01,889565
Massachusetts,2013-11-01,885920
Massachusetts,2013-12-01,876992
Massachusetts,2014-01-01,874104
Massachusetts,2014-02-01,869489
Massachusetts,2014-03-01,867968
Massachusetts,2014-04-01,863113
Massachusetts,2014-05-01,857127
Massachusetts,2014-06-01,853866
Massachusetts,2014-07-01,850697
Massachusetts,2014-08-01,845395
Massachusetts,2014-09-01,826707
Massachusetts,2014-10-01,817015
Massachusetts,2014-11-01,810400
Massachusetts,2014-12-01,799848
Massachusetts,2015-01-01,785945
Massachusetts,2015-02-01,778558
Massachusetts,2015-03-01,769780
Massachusetts,2015-04-01,766820
Massachusetts,2015-05-01,772458
Massachusetts,2015-06-01,776941
Massachusetts,2015-07-01,781015
Massachusetts,2015-08-01,784678
Massachusetts,2015-09-01,785879
Massachusetts,2015-10-01,786492
Massachusetts,2015-11-01,786705
Massachusetts,2015-12-01,784469
Massachusetts,2016-01-01,787411
Massachusetts,2016-02-01,784324
Massachusetts,2016-03-01,782988
Massachusetts,2016-04-01,774788
Massachusetts,2016-05-01,774051
Massachusetts,2016-06-01,772479
Massachusetts,2016-07-01,772553
Massachusetts,2016-08-01,772604
Massachusetts,2016-09-01,771436
Massachusetts,2016-10-01,771512
Massachusetts,2016-11-01,768910
Massachusetts,2016-12-01,766876
Massachusetts,2017-01-01,793460
Massachusetts,2017-02-01,762077
Massachusetts,2017-03-01,759573
Massachusetts,2017-04-01,758144
Massachusetts,2017-05-01,758767
Massachusetts,2017-06-01,760063
Massachusetts,2017-07-01,761847
Massachusetts,2017-08-01,765353
Massachusetts,2017-09-01,766805
Massachusetts,2017-10-01,771002
Massachusetts,2017-11-01,772997
Massachusetts,2017-12-01,772002
Massachusetts,2018-01-01,775079
Massachusetts,2018-02-01,773446
Massachusetts,2018-03-01,765428
Massachusetts,2018-04-01,770424
Massachusetts,2018-05-01,768281
Massachusetts,2018-06-01,769179
Massachusetts,2018-07-01,771705
Massachusetts,2018-08-01,771602
Massachusetts,2018-09-01,765641
Massachusetts,2018-10-01,768374
Massachusetts,2018-11-01,767420
Massachusetts,2018-12-01,762672
Massachusetts,2019-01-01,759254
Massachusetts,2019-02-01,83104
Massachusetts,2019-03-01,754623
Massachusetts,2019-04-01,752757
Massachusetts,2019-05-01,752862
Massachusetts,2019-06-01,754843
Massachusetts,2019-07-01,759398
Massachusetts,2019-08-01,762684
Massachusetts,2019-09-01,764203
Massachusetts,2019-10-01,764525
Massachusetts,2019-11-01,762699
Massachusetts,2019-12-01,760469
Massachusetts,2020-01-01,763475
Massachusetts,2020-02-01,761339
Massachusetts,2020-03-01,786814
Massachusetts,2020-04-01,881787
Massachusetts,2020-05-01,914328
Massachusetts,2020-06-01,863321
Massachusetts,2020-07-01,850765
Massachusetts,2020-08-01,868410
Massachusetts,2020-09-01,877118
Massachusetts,2020-10-01,881314
Massachusetts,2020-11-01,886834
Massachusetts,2020-12-01,900624
Massachusetts,2021-01-01,916806
Massachusetts,2021-02-01,933727
Massachusetts,2021-03-01,925152
Massachusetts,2021-04-01,947324
Massachusetts,2021-05-01,952856
Massachusetts,2021-06-01,934657
Massachusetts,2021-07-01,936275
Massachusetts,2021-08-01,959000
Massachusetts,2021-09-01,973777
Massachusetts,2021-10-01,981368
Massachusetts,2021-11-01,988831
Massachusetts,2021-12-01,996444
Massachusetts,2022-01-01,1009432
Massachusetts,2022-02-01,1018183
Massachusetts,2022-03-01,1031670
Massachusetts,2022-04-01,1032580
Massachusetts,2022-05-01,1037812
Massachusetts,2022-06-01,1041662
Massachusetts,2022-07-01,1046946
Massachusetts,2022-08-01,1050682
Massachusetts,2022-09-01,1057692
Massachusetts,2022-10-01,1061815
Massachusetts,2022-11-01,1065051
Massachusetts,2022-12-01,1071174
Massachusetts,2023-01-01,1079181
Massachusetts,2023-02-01,1081944
Massachusetts,2023-03-01,1085742
Massachusetts,2023-04-01,1087259
Massachusetts,2023-05-01,1091117
Massachusetts,2023-06-01,1092236
Massachusetts,2023-07-01,1095478
Massachusetts,2023-08-01,1097544
Massachusetts,2023-09-01,1099923
Michigan,2009-10-01,1650505
Michigan,2009-11-01,1679746
Michigan,2009-12-01,1696692
Michigan,2010-01-01,1735139
Michigan,2010-02-01,1747094
Michigan,2010-03-01,1775174
Michigan,2010-04-01,1796909
Michigan,2010-05-01,1805981
Michigan,2010-06-01,1822418
Michigan,2010-07-01,1844919
Michigan,2010-08-01,1877087
Michigan,2010-09-01,1884751
Michigan,2010-10-01,1901600
Michigan,2010-11-01,1920330
Michigan,2010-12-01,1926594
Michigan,2011-01-01,1946040
Michigan,2011-02-01,1945982
Michigan,2011-03-01,1948044
Michigan,2011-04-01,1920552
Michigan,2011-05-01,1926072
Michigan,2011-06-01,1924272
Michigan,2011-07-01,1928071
Michigan,2011-08-01,1931821
Michigan,2011-09-01,1922354
Michigan,2011-10-01,1884542
Michigan,2011-11-01,1851697
Michigan,2011-12-01,1843646
Michigan,2012-01-01,1838439
Michigan,2012-02-01,1834577
Michigan,2012-03-01,1828826
Michigan,2012-04-01,1820669
Michigan,2012-05-01,1813788
Michigan,2012-06-01,1806925
Michigan,2012-07-01,1805450
Michigan,2012-08-01,1806365
Michigan,2012-09-01,1805687
Michigan,2012-10-01,1807567
Michigan,2012-11-01,1796122
Michigan,2012-12-01,1790024
Michigan,2013-01-01,1784755
Michigan,2013-02-01,1779085
Michigan,2013-03-01,1773290
Michigan,2013-04-01,1773173
Michigan,2013-05-01,1768141
Michigan,2013-06-01,1764866
Michigan,2013-07-01,1760433
Michigan,2013-08-01,1757800
Michigan,2013-09-01,1752492
Michigan,2013-10-01,1735759
Michigan,2013-11-01,1707665
Michigan,2013-12-01,1692720
Michigan,2014-01-01,1685232
Michigan,2014-02-01,1686312
Michigan,2014-03-01,1684253
Michigan,2014-04-01,1678883
Michigan,2014-05-01,1681322
Michigan,2014-06-01,1669334
Michigan,2014-07-01,1656802
Michigan,2014-08-01,1642746
Michigan,2014-09-01,1632020
Michigan,2014-10-01,1613544
Michigan,2014-11-01,1602319
Michigan,2014-12-01,1593345
Michigan,2015-01-01,1587586
Michigan,2015-02-01,1583866
Michigan,2015-03-01,1578381
Michigan,2015-04-01,1569228
Michigan,2015-05-01,1564370
Michigan,2015-06-01,1554285
Michigan,2015-07-01,1544844
Michigan,2015-08-01,1538126
Michigan,2015-09-01,1526238
Michigan,2015-10-01,1513129
Michigan,2015-11-01,1506532
Michigan,2015-12-01,1495634
Michigan,2016-01-01,1492286
Michigan,2016-02-01,1487079
Michigan,2016-03-01,1480044
Michigan,2016-04-01,1470703
Michigan,2016-05-01,1463523
Michigan,2016-06-01,1455946
Michigan,2016-07-01,1445487
Michigan,2016-08-01,1438458
Michigan,2016-09-01,1434550
Michigan,2016-10-01,1423008
Michigan,2016-11-01,1411654
Michigan,2016-12-01,1401458
Michigan,2017-01-01,1399290
Michigan,2017-02-01,1393563
Michigan,2017-03-01,1383576
Michigan,2017-04-01,1370584
Michigan,2017-05-01,1356766
Michigan,2017-06-01,1348126
Michigan,2017-07-01,1342081
Michigan,2017-08-01,1342722
Michigan,2017-09-01,1332382
Michigan,2017-10-01,1324462
Michigan,2017-11-01,1321240
Michigan,2017-12-01,1307451
Michigan,2018-01-01,1306298
Michigan,2018-02-01,1297048
Michigan,2018-03-01,1288365
Michigan,2018-04-01,1276898
Michigan,2018-05-01,1267931
Michigan,2018-06-01,1259588
Michigan,2018-07-01,1258177
Michigan,2018-08-01,1244328
Michigan,2018-09-01,1230552
Michigan,2018-10-01,1217499
Michigan,2018-11-01,1204984
Michigan,2018-12-01,1198801
Michigan,2019-01-01,2301979
Michigan,2019-02-01,107779
Michigan,2019-03-01,1182623
Michigan,2019-04-01,1175365
Michigan,2019-05-01,1167928
Michigan,2019-06-01,1162808
Michigan,2019-07-01,1160246
Michigan,2019-08-01,1155683
Michigan,2019-09-01,1147972
Michigan,2019-10-01,1143900
Michigan,2019-11-01,1138222
Michigan,2019-12-01,1149965
Michigan,2020-01-01,1171772
Michigan,2020-02-01,1175901
Michigan,2020-03-01,1247923
Michigan,2020-04-01,1498658
Michigan,2020-05-01,1528379
Michigan,2020-06-01,1344470
Michigan,2020-07-01,1234935
Michigan,2020-08-01,1195967
Michigan,2020-09-01,1223611
Michigan,2020-10-01,1243376
Michigan,2020-11-01,1264302
Michigan,2020-12-01,1288627
Michigan,2021-01-01,1299040
Michigan,2021-02-01,1316634
Michigan,2021-03-01,1308226
Michigan,2021-04-01,1263496
Michigan,2021-05-01,1250159
Michigan,2021-06-01,1252750
Michigan,2021-07-01,1340469
Michigan,2021-08-01,1250392
Michigan,2021-09-01,1261080
Michigan,2021-10-01,1332844
Michigan,2021-11-01,1329643
Michigan,2021-12-01,1329628
Michigan,2022-01-01,1335123
Michigan,2022-02-01,1345633
Michigan,2022-03-01,1360482
Michigan,2022-04-01,1348861
Michigan,2022-05-01,1350305
Michigan,2022-06-01,1353650
Michigan,2022-07-01,1387346
Michigan,2022-08-01,1376870
Michigan,2022-09-01,1365336
Michigan,2022-10-01,1406035
Michigan,2022-11-01,1394717
Michigan,2022-12-01,1410956
Michigan,2023-01-01,1421161
Michigan,2023-02-01,1430665
Michigan,2023-03-01,1433399
Michigan,2023-04-01,1425331
Michigan,2023-05-01,1437588
Michigan,2023-06-01,1435014
Michigan,2023-07-01,1461238
Michigan,2023-08-01,1462132
Michigan,2023-09-01,1443849
Minnesota,2009-10-01,401429
Minnesota,2009-11-01,406313
Minnesota,2009-12-01,414137
Minnesota,2010-01-01,418390
Minnesota,2010-02-01,421081
Minnesota,2010-03-01,430419
Minnesota,2010-04-01,434243
Minnesota,2010-05-01,438209
Minnesota,2010-06-01,443834
Minnesota,2010-07-01,447540
Minnesota,2010-08-01,452603
Minnesota,2010-09-01,455951
Minnesota,2010-10-01,459160
Minnesota,2010-11-01,473803
Minnesota,2010-12-01,485516
Minnesota,2011-01-01,496729
Minnesota,2011-02-01,501132
Minnesota,2011-03-01,512100
Minnesota,2011-04-01,515766
Minnesota,2011-05-01,521715
Minnesota,2011-06-01,526376
Minnesota,2011-07-01,522258
Minnesota,2011-08-01,528289
Minnesota,2011-09-01,528180
Minnesota,2011-10-01,531781
Minnesota,2011-11-01,533562
Minnesota,2011-12-01,536546
Minnesota,2012-01-01,535308
Minnesota,2012-02-01,535455
Minnesota,2012-03-01,539710
Minnesota,2012-04-01,539415
Minnesota,2012-05-01,542735
Minnesota,2012-06-01,541786
Minnesota,2012-07-01,542945
Minnesota,2012-08-01,544835
Minnesota,2012-09-01,542348
